"Plot Title:  10904402"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10904402, SEN S/N: 10904402, LBL: TEMP)","RH, % (LGR S/N: 10904402, SEN S/N: 10904402, LBL: RH)","Coupler Detached (LGR S/N: 10904402)","Coupler Attached (LGR S/N: 10904402)","Host Connected (LGR S/N: 10904402)","End Of File (LGR S/N: 10904402)"
946,02/15/17 07:34:38 AM,46.076,78.977,,,,
947,02/15/17 08:04:38 AM,45.896,75.637,,,,
948,02/15/17 08:34:38 AM,49.516,70.313,,,,
949,02/15/17 09:04:38 AM,48.583,72.429,,,,
950,02/15/17 09:34:38 AM,56.599,60.711,,,,
951,02/15/17 10:04:38 AM,62.962,52.564,,,,
952,02/15/17 10:34:38 AM,63.433,50.120,,,,
953,02/15/17 11:04:38 AM,63.262,52.154,,,,
954,02/15/17 11:34:38 AM,57.850,59.753,,,,
955,02/15/17 12:04:38 PM,63.903,55.406,,,,
956,02/15/17 12:34:38 PM,59.572,60.832,,,,
957,02/15/17 01:04:38 PM,60.991,59.283,,,,
958,02/15/17 01:34:38 PM,58.842,61.093,,,,
959,02/15/17 02:04:38 PM,57.592,62.814,,,,
960,02/15/17 02:34:38 PM,56.295,63.691,,,,
961,02/15/17 03:04:38 PM,53.253,68.345,,,,
962,02/15/17 03:34:38 PM,52.160,69.601,,,,
963,02/15/17 04:04:38 PM,50.533,70.675,,,,
964,02/15/17 04:34:38 PM,49.338,72.512,,,,
965,02/15/17 05:04:38 PM,48.004,73.395,,,,
966,02/15/17 05:34:38 PM,47.154,74.710,,,,
967,02/15/17 06:04:38 PM,46.211,74.547,,,,
968,02/15/17 06:34:38 PM,45.714,74.491,,,,
969,02/15/17 07:04:38 PM,45.669,74.293,,,,
970,02/15/17 07:34:38 PM,45.806,74.391,,,,
971,02/15/17 08:04:38 PM,45.307,73.728,,,,
972,02/15/17 08:34:38 PM,45.082,73.730,,,,
973,02/15/17 09:04:38 PM,44.400,73.653,,,,
974,02/15/17 09:34:38 PM,44.173,73.600,,,,
975,02/15/17 10:04:38 PM,43.990,73.772,,,,
976,02/15/17 10:34:38 PM,44.082,74.688,,,,
977,02/15/17 11:04:38 PM,43.488,74.264,,,,
978,02/15/17 11:34:38 PM,43.396,74.363,,,,
979,02/16/17 12:04:38 AM,43.214,74.425,,,,
980,02/16/17 12:34:38 AM,43.122,74.058,,,,
981,02/16/17 01:04:38 AM,43.075,74.546,,,,
982,02/16/17 01:34:38 AM,43.488,74.976,,,,
983,02/16/17 02:04:38 AM,43.945,74.453,,,,
984,02/16/17 02:34:38 AM,43.624,74.252,,,,
985,02/16/17 03:04:38 AM,43.534,74.269,,,,
986,02/16/17 03:34:38 AM,43.443,74.451,,,,
987,02/16/17 04:04:38 AM,43.443,74.451,,,,
988,02/16/17 04:34:38 AM,43.259,74.457,,,,
989,02/16/17 05:04:38 AM,42.847,74.246,,,,
990,02/16/17 05:34:38 AM,42.341,73.036,,,,
991,02/16/17 06:04:38 AM,41.554,73.387,,,,
992,02/16/17 06:34:38 AM,41.230,72.637,,,,
993,02/16/17 07:04:38 AM,40.998,72.556,,,,
994,02/16/17 07:34:38 AM,41.137,72.406,,,,
995,02/16/17 08:04:38 AM,41.925,72.081,,,,
996,02/16/17 08:34:38 AM,42.939,74.338,,,,
997,02/16/17 09:04:38 AM,45.354,72.849,,,,
998,02/16/17 09:34:38 AM,47.289,72.342,,,,
999,02/16/17 10:04:38 AM,48.628,70.696,,,,
1000,02/16/17 10:34:38 AM,49.914,69.818,,,,
1001,02/16/17 11:04:38 AM,49.516,71.101,,,,
1002,02/16/17 11:34:38 AM,52.203,67.062,,,,
1003,02/16/17 12:04:38 PM,54.995,61.923,,,,
1004,02/16/17 12:34:38 PM,52.860,65.687,,,,
1005,02/16/17 01:04:38 PM,54.037,63.680,,,,
1006,02/16/17 01:34:38 PM,52.554,66.752,,,,
1007,02/16/17 02:04:38 PM,52.554,66.522,,,,
1008,02/16/17 02:34:38 PM,55.125,63.433,,,,
1009,02/16/17 03:04:38 PM,56.383,59.354,,,,
1010,02/16/17 03:34:38 PM,54.082,61.397,,,,
1011,02/16/17 04:04:38 PM,52.072,64.364,,,,
1012,02/16/17 04:34:38 PM,49.737,67.669,,,,
1013,02/16/17 05:04:38 PM,47.602,70.474,,,,
1014,02/16/17 05:34:38 PM,45.806,72.150,,,,
1015,02/16/17 06:04:38 PM,44.492,74.488,,,,
1016,02/16/17 06:34:38 PM,43.990,75.498,,,,
1017,02/16/17 07:04:38 PM,43.900,76.115,,,,
1018,02/16/17 07:34:38 PM,41.601,75.303,,,,
1019,02/16/17 08:04:38 PM,39.407,75.535,,,,
1020,02/16/17 08:34:38 PM,37.942,75.983,,,,
1021,02/16/17 09:04:38 PM,37.225,75.952,,,,
1022,02/16/17 09:34:38 PM,36.554,75.577,,,,
1023,02/16/17 10:04:38 PM,36.025,74.628,,,,
1024,02/16/17 10:34:38 PM,35.685,74.723,,,,
1025,02/16/17 11:04:38 PM,35.346,74.737,,,,
1026,02/16/17 11:34:38 PM,35.006,74.375,,,,
1027,02/17/17 12:04:38 AM,34.761,74.266,,,,
1028,02/17/17 12:34:38 AM,34.713,74.395,,,,
1029,02/17/17 01:04:38 AM,34.761,74.535,,,,
1030,02/17/17 01:34:38 AM,35.976,76.473,,,,
1031,02/17/17 02:04:38 AM,38.464,78.161,,,,
1032,02/17/17 02:34:38 AM,39.454,78.334,,,,
1033,02/17/17 03:04:38 AM,39.783,78.401,,,,
1034,02/17/17 03:34:38 AM,39.924,78.552,,,,
1035,02/17/17 04:04:38 AM,40.672,79.630,,,,
1036,02/17/17 04:34:38 AM,40.858,80.689,,,,
1037,02/17/17 05:04:38 AM,40.719,80.592,,,,
1038,02/17/17 05:34:38 AM,40.858,80.397,,,,
1039,02/17/17 06:04:38 AM,40.951,80.170,,,,
1040,02/17/17 06:34:38 AM,40.905,79.871,,,,
1041,02/17/17 07:04:38 AM,41.043,79.942,,,,
1042,02/17/17 07:34:38 AM,41.693,79.276,,,,
1043,02/17/17 08:04:38 AM,46.616,68.539,,,,
1044,02/17/17 08:34:38 AM,55.386,57.594,,,,
1045,02/17/17 09:04:38 AM,61.119,54.199,,,,
1046,02/17/17 09:34:38 AM,64.589,52.195,,,,
1047,02/17/17 10:04:38 AM,69.728,36.850,,,,
1048,02/17/17 10:34:38 AM,70.759,32.180,,,,
1049,02/17/17 11:04:38 AM,72.739,31.910,,,,
1050,02/17/17 11:34:38 AM,74.727,28.912,,,,
1051,02/17/17 12:04:38 PM,76.203,27.247,,,,
1052,02/17/17 12:34:38 PM,75.637,27.257,,,,
1053,02/17/17 01:04:38 PM,74.554,27.584,,,,
1054,02/17/17 01:34:38 PM,74.250,33.920,,,,
1055,02/17/17 02:04:38 PM,72.523,40.671,,,,
1056,02/17/17 02:34:38 PM,71.404,44.994,,,,
1057,02/17/17 03:04:38 PM,77.945,32.198,,,,
1058,02/17/17 03:34:38 PM,76.681,45.022,,,,
1059,02/17/17 04:04:38 PM,76.942,38.738,,,,
1060,02/17/17 04:34:38 PM,72.093,57.037,,,,
1061,02/17/17 05:04:38 PM,68.527,65.277,,,,
1062,02/17/17 05:34:38 PM,61.977,73.420,,,,
1063,02/17/17 06:04:38 PM,57.463,78.286,,,,
1064,02/17/17 06:34:38 PM,54.952,80.465,,,,
1065,02/17/17 07:04:38 PM,53.427,81.558,,,,
1066,02/17/17 07:34:38 PM,52.378,82.563,,,,
1067,02/17/17 08:04:38 PM,51.413,82.496,,,,
1068,02/17/17 08:34:38 PM,51.017,80.474,,,,
1069,02/17/17 09:04:38 PM,50.311,81.576,,,,
1070,02/17/17 09:34:38 PM,50.002,80.998,,,,
1071,02/17/17 10:04:38 PM,50.047,81.382,,,,
1072,02/17/17 10:34:38 PM,49.914,81.581,,,,
1073,02/17/17 11:04:38 PM,49.737,82.284,,,,
1074,02/17/17 11:34:38 PM,49.604,81.623,,,,
1075,02/18/17 12:04:38 AM,49.561,82.584,,,,
1076,02/18/17 12:34:38 AM,49.516,82.042,,,,
1077,02/18/17 01:04:38 AM,49.383,81.971,,,,
1078,02/18/17 01:34:38 AM,49.294,81.476,,,,
1079,02/18/17 02:04:38 AM,48.938,81.001,,,,
1080,02/18/17 02:34:38 AM,48.717,81.216,,,,
1081,02/18/17 03:04:38 AM,48.538,81.355,,,,
1082,02/18/17 03:34:38 AM,48.315,81.354,,,,
1083,02/18/17 04:04:38 AM,48.227,81.451,,,,
1084,02/18/17 04:34:38 AM,47.959,82.007,,,,
1085,02/18/17 05:04:38 AM,47.736,81.577,,,,
1086,02/18/17 05:34:38 AM,47.557,82.197,,,,
1087,02/18/17 06:04:38 AM,47.691,82.401,,,,
1088,02/18/17 06:34:38 AM,47.826,82.605,,,,
1089,02/18/17 07:04:38 AM,47.959,82.274,,,,
1090,02/18/17 07:34:38 AM,50.400,78.028,,,,
1091,02/18/17 08:04:38 AM,60.390,63.550,,,,
1092,02/18/17 08:34:38 AM,67.028,57.716,,,,
1093,02/18/17 09:04:38 AM,70.459,41.324,,,,
1094,02/18/17 09:34:38 AM,72.739,34.440,,,,
1095,02/18/17 10:04:38 AM,71.533,35.237,,,,
1096,02/18/17 10:34:38 AM,75.074,30.816,,,,
1097,02/18/17 11:04:38 AM,79.831,26.785,,,,
1098,02/18/17 11:34:38 AM,82.308,24.165,,,,
1099,02/18/17 12:04:38 PM,79.963,24.145,,,,
1100,02/18/17 12:34:38 PM,78.865,26.095,,,,
1101,02/18/17 01:04:38 PM,83.242,22.882,,,,
1102,02/18/17 01:34:38 PM,85.622,21.221,,,,
1103,02/18/17 02:04:38 PM,83.691,20.595,,,,
1104,02/18/17 02:34:38 PM,81.421,22.538,,,,
1105,02/18/17 03:04:38 PM,81.199,23.327,,,,
1106,02/18/17 03:34:38 PM,81.554,22.820,,,,
1107,02/18/17 04:04:38 PM,79.700,23.168,,,,
1108,02/18/17 04:34:38 PM,77.117,25.134,,,,
1109,02/18/17 05:04:38 PM,71.274,32.039,,,,
1110,02/18/17 05:34:38 PM,66.087,39.085,,,,
1111,02/18/17 06:04:38 PM,62.834,43.535,,,,
1112,02/18/17 06:34:38 PM,61.119,56.515,,,,
1113,02/18/17 07:04:38 PM,60.132,65.528,,,,
1114,02/18/17 07:34:38 PM,58.368,67.338,,,,
1115,02/18/17 08:04:38 PM,57.636,70.120,,,,
1116,02/18/17 08:34:38 PM,56.815,73.563,,,,
1117,02/18/17 09:04:38 PM,56.122,76.265,,,,
1118,02/18/17 09:34:38 PM,55.733,77.999,,,,
1119,02/18/17 10:04:38 PM,55.515,78.444,,,,
1120,02/18/17 10:34:38 PM,55.515,78.305,,,,
1121,02/18/17 11:04:38 PM,54.995,80.087,,,,
1122,02/18/17 11:34:38 PM,54.300,81.911,,,,
1123,02/19/17 12:04:38 AM,53.645,83.371,,,,
1124,02/19/17 12:34:38 AM,53.035,84.608,,,,
1125,02/19/17 01:04:38 AM,52.246,85.093,,,,
1126,02/19/17 01:34:38 AM,51.764,85.483,,,,
1127,02/19/17 02:04:38 AM,51.148,85.083,,,,
1128,02/19/17 02:34:38 AM,50.752,85.297,,,,
1129,02/19/17 03:04:38 AM,50.488,84.891,,,,
1130,02/19/17 03:34:38 AM,50.311,85.001,,,,
1131,02/19/17 04:04:38 AM,49.959,85.034,,,,
1132,02/19/17 04:34:38 AM,49.782,85.117,,,,
1133,02/19/17 05:04:38 AM,49.561,84.903,,,,
1134,02/19/17 05:34:38 AM,49.428,84.912,,,,
1135,02/19/17 06:04:38 AM,49.649,84.835,,,,
1136,02/19/17 06:34:38 AM,49.692,84.309,,,,
1137,02/19/17 07:04:38 AM,49.649,84.170,,,,
1138,02/19/17 07:34:38 AM,51.370,80.870,,,,
1139,02/19/17 08:04:38 AM,58.411,71.062,,,,
1140,02/19/17 08:34:38 AM,58.669,74.984,,,,
1141,02/19/17 09:04:38 AM,66.686,63.040,,,,
1142,02/19/17 09:34:38 AM,72.394,48.064,,,,
1143,02/19/17 10:04:38 AM,76.419,38.905,,,,
1144,02/19/17 10:34:38 AM,79.173,36.544,,,,
1145,02/19/17 11:04:38 AM,80.890,36.204,,,,
1146,02/19/17 11:34:38 AM,84.497,32.484,,,,
1147,02/19/17 12:04:38 PM,80.184,33.990,,,,
1148,02/19/17 12:34:38 PM,81.597,31.462,,,,
1149,02/19/17 01:04:38 PM,83.109,29.150,,,,
1150,02/19/17 01:34:38 PM,84.094,26.308,,,,
1151,02/19/17 02:04:38 PM,83.242,27.511,,,,
1152,02/19/17 02:34:38 PM,85.442,24.527,,,,
1153,02/19/17 03:04:38 PM,86.346,29.088,,,,
1154,02/19/17 03:34:38 PM,86.617,27.378,,,,
1155,02/19/17 04:04:38 PM,85.397,28.428,,,,
1156,02/19/17 04:34:38 PM,81.111,29.265,,,,
1157,02/19/17 05:04:38 PM,73.645,40.119,,,,
1158,02/19/17 05:34:38 PM,67.928,61.801,,,,
1159,02/19/17 06:04:38 PM,63.819,74.166,,,,
1160,02/19/17 06:34:38 PM,61.290,78.877,,,,
1161,02/19/17 07:04:38 PM,59.830,80.757,,,,
1162,02/19/17 07:34:38 PM,58.798,81.539,,,,
1163,02/19/17 08:04:38 PM,57.807,81.856,,,,
1164,02/19/17 08:34:38 PM,56.685,82.344,,,,
1165,02/19/17 09:04:38 PM,55.776,82.611,,,,
1166,02/19/17 09:34:38 PM,54.734,83.185,,,,
1167,02/19/17 10:04:38 PM,53.951,83.328,,,,
1168,02/19/17 10:34:38 PM,53.121,83.815,,,,
1169,02/19/17 11:04:38 PM,52.160,84.040,,,,
1170,02/19/17 11:34:38 PM,51.544,84.335,,,,
1171,02/20/17 12:04:38 AM,51.105,84.705,,,,
1172,02/20/17 12:34:38 AM,50.709,84.866,,,,
1173,02/20/17 01:04:38 AM,50.356,85.219,,,,
1174,02/20/17 01:34:38 AM,50.002,85.808,,,,
1175,02/20/17 02:04:38 AM,49.737,85.693,,,,
1176,02/20/17 02:34:38 AM,49.383,85.805,,,,
1177,02/20/17 03:04:38 AM,48.762,85.486,,,,
1178,02/20/17 03:34:38 AM,48.315,85.717,,,,
1179,02/20/17 04:04:38 AM,48.049,85.339,,,,
1180,02/20/17 04:34:38 AM,47.422,85.389,,,,
1181,02/20/17 05:04:38 AM,47.154,86.298,,,,
1182,02/20/17 05:34:38 AM,46.974,86.641,,,,
1183,02/20/17 06:04:38 AM,46.974,86.301,,,,
1184,02/20/17 06:34:38 AM,46.796,86.329,,,,
1185,02/20/17 07:04:38 AM,46.706,86.186,,,,
1186,02/20/17 07:34:38 AM,50.841,80.479,,,,
1187,02/20/17 08:04:38 AM,61.462,67.912,,,,
1188,02/20/17 08:34:38 AM,70.673,58.486,,,,
1189,02/20/17 09:04:38 AM,68.571,57.694,,,,
1190,02/20/17 09:34:38 AM,70.759,48.614,,,,
1191,02/20/17 10:04:38 AM,72.178,40.715,,,,
1192,02/20/17 10:34:38 AM,69.300,39.892,,,,
1193,02/20/17 11:04:38 AM,68.956,36.414,,,,
1194,02/20/17 11:34:38 AM,71.834,32.000,,,,
1195,02/20/17 12:04:38 PM,73.040,34.091,,,,
1196,02/20/17 12:34:38 PM,76.899,28.670,,,,
1197,02/20/17 01:04:38 PM,76.550,28.587,,,,
1198,02/20/17 01:34:38 PM,77.684,26.730,,,,
1199,02/20/17 02:04:38 PM,79.435,23.849,,,,
1200,02/20/17 02:34:38 PM,81.554,23.513,,,,
1201,02/20/17 03:04:38 PM,80.935,23.213,,,,
1202,02/20/17 03:34:38 PM,79.435,22.812,,,,
1203,02/20/17 04:04:38 PM,78.996,27.195,,,,
1204,02/20/17 04:34:38 PM,75.160,34.899,,,,
1205,02/20/17 05:04:38 PM,70.803,53.426,,,,
1206,02/20/17 05:34:38 PM,64.760,69.706,,,,
1207,02/20/17 06:04:38 PM,61.032,76.548,,,,
1208,02/20/17 06:34:38 PM,59.229,79.023,,,,
1209,02/20/17 07:04:38 PM,58.023,79.986,,,,
1210,02/20/17 07:34:38 PM,57.204,80.987,,,,
1211,02/20/17 08:04:38 PM,56.469,81.636,,,,
1212,02/20/17 08:34:38 PM,55.733,81.353,,,,
1213,02/20/17 09:04:38 PM,54.820,81.894,,,,
1214,02/20/17 09:34:38 PM,54.387,83.006,,,,
1215,02/20/17 10:04:38 PM,53.690,82.729,,,,
1216,02/20/17 10:34:38 PM,52.947,83.497,,,,
1217,02/20/17 11:04:38 PM,52.729,83.926,,,,
1218,02/20/17 11:34:38 PM,52.860,83.540,,,,
1219,02/21/17 12:04:38 AM,52.729,83.227,,,,
1220,02/21/17 12:34:38 AM,52.554,83.501,,,,
1221,02/21/17 01:04:38 AM,52.115,83.337,,,,
1222,02/21/17 01:34:38 AM,51.764,83.641,,,,
1223,02/21/17 02:04:38 AM,51.809,83.834,,,,
1224,02/21/17 02:34:38 AM,51.984,83.455,,,,
1225,02/21/17 03:04:38 AM,51.633,84.106,,,,
1226,02/21/17 03:34:38 AM,51.809,84.289,,,,
1227,02/21/17 04:04:38 AM,51.237,83.761,,,,
1228,02/21/17 04:34:38 AM,50.709,84.227,,,,
1229,02/21/17 05:04:38 AM,51.062,84.646,,,,
1230,02/21/17 05:34:38 AM,50.621,84.536,,,,
1231,02/21/17 06:04:38 AM,50.135,83.993,,,,
1232,02/21/17 06:34:38 AM,49.692,84.708,,,,
1233,02/21/17 07:04:38 AM,49.338,84.343,,,,
1234,02/21/17 07:34:38 AM,51.852,81.850,,,,
1235,02/21/17 08:04:38 AM,59.229,71.607,,,,
1236,02/21/17 08:34:38 AM,57.506,75.415,,,,
1237,02/21/17 09:04:38 AM,61.032,71.743,,,,
1238,02/21/17 09:34:38 AM,65.102,65.718,,,,
1239,02/21/17 10:04:38 AM,65.359,68.189,,,,
1240,02/21/17 10:34:38 AM,70.201,65.617,,,,
1241,02/21/17 11:04:38 AM,72.696,42.694,,,,
1242,02/21/17 11:34:38 AM,73.213,31.264,,,,
1243,02/21/17 12:04:38 PM,74.856,32.951,,,,
1244,02/21/17 12:34:38 PM,73.904,41.927,,,,
1245,02/21/17 01:04:38 PM,74.770,54.615,,,,
1246,02/21/17 01:34:38 PM,76.725,58.603,,,,
1247,02/21/17 02:04:38 PM,74.770,47.434,,,,
1248,02/21/17 02:34:38 PM,76.071,57.370,,,,
1249,02/21/17 03:04:38 PM,76.246,61.427,,,,
1250,02/21/17 03:34:38 PM,72.869,69.006,,,,
1251,02/21/17 04:04:38 PM,70.803,74.039,,,,
1252,02/21/17 04:34:38 PM,69.942,76.051,,,,
1253,02/21/17 05:04:38 PM,68.913,79.298,,,,
1254,02/21/17 05:34:38 PM,67.028,81.966,,,,
1255,02/21/17 06:04:38 PM,65.188,84.892,,,,
1256,02/21/17 06:34:38 PM,64.204,86.350,,,,
1257,02/21/17 07:04:38 PM,63.347,87.216,,,,
1258,02/21/17 07:34:38 PM,62.834,87.823,,,,
1259,02/21/17 08:04:38 PM,62.319,88.347,,,,
1260,02/21/17 08:34:38 PM,61.804,88.735,,,,
1261,02/21/17 09:04:38 PM,60.948,88.834,,,,
1262,02/21/17 09:34:38 PM,60.647,89.593,,,,
1263,02/21/17 10:04:38 PM,60.604,89.986,,,,
1264,02/21/17 10:34:38 PM,60.089,90.420,,,,
1265,02/21/17 11:04:38 PM,59.830,90.649,,,,
1266,02/21/17 11:34:38 PM,59.401,90.854,,,,
1267,02/22/17 12:04:38 AM,59.056,90.964,,,,
1268,02/22/17 12:34:38 AM,58.798,91.324,,,,
1269,02/22/17 01:04:38 AM,58.626,91.431,,,,
1270,02/22/17 01:34:38 AM,58.282,91.567,,,,
1271,02/22/17 02:04:38 AM,58.023,91.609,,,,
1272,02/22/17 02:34:38 AM,58.066,91.615,,,,
1273,02/22/17 03:04:38 AM,57.850,91.899,,,,
1274,02/22/17 03:34:38 AM,57.679,92.058,,,,
1275,02/22/17 04:04:38 AM,57.592,92.386,,,,
1276,02/22/17 04:34:38 AM,57.506,92.373,,,,
1277,02/22/17 05:04:38 AM,57.765,92.358,,,,
1278,02/22/17 05:34:38 AM,57.893,92.481,,,,
1279,02/22/17 06:04:38 AM,58.109,92.459,,,,
1280,02/22/17 06:34:38 AM,57.333,92.401,,,,
1281,02/22/17 07:04:38 AM,57.031,92.853,,,,
1282,02/22/17 07:34:38 AM,57.204,92.565,,,,
1283,02/22/17 08:04:38 AM,58.023,91.976,,,,
1284,02/22/17 08:34:38 AM,59.315,90.102,,,,
1285,02/22/17 09:04:38 AM,61.677,87.158,,,,
1286,02/22/17 09:34:38 AM,63.005,85.488,,,,
1287,02/22/17 10:04:38 AM,64.717,82.572,,,,
1288,02/22/17 10:34:38 AM,66.344,81.073,,,,
1289,02/22/17 11:04:38 AM,70.158,76.592,,,,
1290,02/22/17 11:34:38 AM,76.507,67.398,,,,
1291,02/22/17 12:04:38 PM,73.990,62.414,,,,
1292,02/22/17 12:34:38 PM,73.990,68.644,,,,
1293,02/22/17 01:04:38 PM,76.811,68.058,,,,
1294,02/22/17 01:34:38 PM,80.404,37.776,,,,
1295,02/22/17 02:04:38 PM,78.777,39.800,,,,
1296,02/22/17 02:34:38 PM,75.508,42.352,,,,
1297,02/22/17 03:04:38 PM,74.250,51.306,,,,
1298,02/22/17 03:34:38 PM,81.421,39.857,,,,
1299,02/22/17 04:04:38 PM,76.986,49.125,,,,
1300,02/22/17 04:34:38 PM,74.120,48.824,,,,
1301,02/22/17 05:04:38 PM,68.698,67.581,,,,
1302,02/22/17 05:34:38 PM,66.214,75.519,,,,
1303,02/22/17 06:04:38 PM,65.188,78.691,,,,
1304,02/22/17 06:34:38 PM,64.332,79.629,,,,
1305,02/22/17 07:04:38 PM,63.689,80.502,,,,
1306,02/22/17 07:34:38 PM,63.133,82.100,,,,
1307,02/22/17 08:04:38 PM,62.319,84.909,,,,
1308,02/22/17 08:34:38 PM,61.633,86.667,,,,
1309,02/22/17 09:04:38 PM,61.376,87.065,,,,
1310,02/22/17 09:34:38 PM,60.604,87.850,,,,
1311,02/22/17 10:04:38 PM,60.517,87.973,,,,
1312,02/22/17 10:34:38 PM,59.659,89.459,,,,
1313,02/22/17 11:04:38 PM,58.109,90.912,,,,
1314,02/22/17 11:34:38 PM,57.333,90.647,,,,
1315,02/23/17 12:04:38 AM,57.549,91.543,,,,
1316,02/23/17 12:34:38 AM,58.239,92.137,,,,
1317,02/23/17 01:04:38 AM,58.455,91.932,,,,
1318,02/23/17 01:34:38 AM,58.498,92.069,,,,
1319,02/23/17 02:04:38 AM,58.368,92.234,,,,
1320,02/23/17 02:34:38 AM,57.850,92.318,,,,
1321,02/23/17 03:04:38 AM,55.647,91.929,,,,
1322,02/23/17 03:34:38 AM,55.776,94.045,,,,
1323,02/23/17 04:04:38 AM,56.340,94.075,,,,
1324,02/23/17 04:34:38 AM,56.772,94.138,,,,
1325,02/23/17 05:04:38 AM,56.728,94.183,,,,
1326,02/23/17 05:34:38 AM,56.944,94.421,,,,
1327,02/23/17 06:04:38 AM,57.247,94.310,,,,
1328,02/23/17 06:34:38 AM,57.376,94.225,,,,
1329,02/23/17 07:04:38 AM,57.204,94.252,,,,
1330,02/23/17 07:34:38 AM,57.549,94.121,,,,
1331,02/23/17 08:04:38 AM,58.541,92.990,,,,
1332,02/23/17 08:34:38 AM,60.174,90.829,,,,
1333,02/23/17 09:04:38 AM,63.648,85.897,,,,
1334,02/23/17 09:34:38 AM,65.145,84.557,,,,
1335,02/23/17 10:04:38 AM,67.456,81.907,,,,
1336,02/23/17 10:34:38 AM,66.515,83.957,,,,
1337,02/23/17 11:04:38 AM,66.729,84.977,,,,
1338,02/23/17 11:34:38 AM,68.527,82.541,,,,
1339,02/23/17 12:04:38 PM,68.356,82.659,,,,
1340,02/23/17 12:34:38 PM,69.942,79.872,,,,
1341,02/23/17 01:04:38 PM,70.630,79.017,,,,
1342,02/23/17 01:34:38 PM,76.071,67.355,,,,
1343,02/23/17 02:04:38 PM,74.683,59.477,,,,
1344,02/23/17 02:34:38 PM,74.424,56.488,,,,
1345,02/23/17 03:04:38 PM,73.947,67.446,,,,
1346,02/23/17 03:34:38 PM,76.725,49.776,,,,
1347,02/23/17 04:04:38 PM,74.163,56.994,,,,
1348,02/23/17 04:34:38 PM,72.869,69.213,,,,
1349,02/23/17 05:04:38 PM,70.803,76.349,,,,
1350,02/23/17 05:34:38 PM,67.285,84.330,,,,
1351,02/23/17 06:04:38 PM,64.760,87.428,,,,
1352,02/23/17 06:34:38 PM,63.561,90.256,,,,
1353,02/23/17 07:04:38 PM,63.219,91.753,,,,
1354,02/23/17 07:34:38 PM,62.791,91.932,,,,
1355,02/23/17 08:04:38 PM,61.934,92.683,,,,
1356,02/23/17 08:34:38 PM,60.690,93.007,,,,
1357,02/23/17 09:04:38 PM,60.647,94.671,,,,
1358,02/23/17 09:34:38 PM,60.260,93.704,,,,
1359,02/23/17 10:04:38 PM,60.089,94.721,,,,
1360,02/23/17 10:34:38 PM,59.959,94.650,,,,
1361,02/23/17 11:04:38 PM,59.659,94.918,,,,
1362,02/23/17 11:34:38 PM,59.401,95.088,,,,
1363,02/24/17 12:04:38 AM,58.712,94.625,,,,
1364,02/24/17 12:34:38 AM,58.798,95.723,,,,
1365,02/24/17 01:04:38 AM,58.928,95.819,,,,
1366,02/24/17 01:34:38 AM,59.315,95.901,,,,
1367,02/24/17 02:04:38 AM,58.971,95.593,,,,
1368,02/24/17 02:34:38 AM,58.368,95.505,,,,
1369,02/24/17 03:04:38 AM,57.979,95.680,,,,
1370,02/24/17 03:34:38 AM,57.506,95.584,,,,
1371,02/24/17 04:04:38 AM,56.426,95.580,,,,
1372,02/24/17 04:34:38 AM,55.949,95.510,,,,
1373,02/24/17 05:04:38 AM,55.168,95.548,,,,
1374,02/24/17 05:34:38 AM,54.909,95.816,,,,
1375,02/24/17 06:04:38 AM,54.952,95.618,,,,
1376,02/24/17 06:34:38 AM,55.256,96.148,,,,
1377,02/24/17 07:04:38 AM,55.558,95.963,,,,
1378,02/24/17 07:34:38 AM,57.850,95.300,,,,
1379,02/24/17 08:04:38 AM,59.572,94.023,,,,
1380,02/24/17 08:34:38 AM,62.577,89.508,,,,
1381,02/24/17 09:04:38 AM,68.657,80.200,,,,
1382,02/24/17 09:34:38 AM,73.904,51.848,,,,
1383,02/24/17 10:04:38 AM,77.684,44.830,,,,
1384,02/24/17 10:34:38 AM,79.655,41.957,,,,
1385,02/24/17 11:04:38 AM,80.051,39.809,,,,
1386,02/24/17 11:34:38 AM,82.441,37.023,,,,
1387,02/24/17 12:04:38 PM,82.085,36.469,,,,
1388,02/24/17 12:34:38 PM,84.542,33.096,,,,
1389,02/24/17 01:04:38 PM,87.210,30.704,,,,
1390,02/24/17 01:34:38 PM,87.528,31.745,,,,
1391,02/24/17 02:04:38 PM,83.779,32.042,,,,
1392,02/24/17 02:34:38 PM,86.119,30.927,,,,
1393,02/24/17 03:04:38 PM,84.587,32.149,,,,
1394,02/24/17 03:34:38 PM,87.255,29.334,,,,
1395,02/24/17 04:04:38 PM,81.421,35.664,,,,
1396,02/24/17 04:34:38 PM,76.464,39.237,,,,
1397,02/24/17 05:04:38 PM,74.295,46.728,,,,
1398,02/24/17 05:34:38 PM,73.472,57.307,,,,
1399,02/24/17 06:04:38 PM,70.372,68.044,,,,
1400,02/24/17 06:34:38 PM,67.757,75.834,,,,
1401,02/24/17 07:04:38 PM,65.872,81.435,,,,
1402,02/24/17 07:34:38 PM,64.674,84.689,,,,
1403,02/24/17 08:04:38 PM,63.604,85.810,,,,
1404,02/24/17 08:34:38 PM,62.919,86.889,,,,
1405,02/24/17 09:04:38 PM,62.661,87.558,,,,
1406,02/24/17 09:34:38 PM,62.319,87.782,,,,
1407,02/24/17 10:04:38 PM,62.019,87.743,,,,
